# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: subsurface mass flux
# Region: west
# Functional: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: tcq cell
# Region: BTC obs
# Functional: point
# Variable: total_component_quantity
# Number of Vectors: 4
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc seepage
# Region: BTC seepage
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcq last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_quantity
# Number of Vectors: 4
# -----------------------------------------------------------------------------
# Observation Name: water content last column
# Region: BTC all
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: tcq seepage cell
# Region: BTC seepage cell
# Functional: point
# Variable: total_component_quantity
# Number of Vectors: 4
# -----------------------------------------------------------------------------
# Observation Name: tcq seepage
# Region: BTC seepage
# Functional: extensive integral
# Variable: total_component_quantity
# Number of Vectors: 4
# =============================================================================
"time [s]" "subsurface mass flux" "tcq cell tracer1" "tcq cell tracer2" "tcq cell H2O_old" "tcq cell H2O_new" "tcc last column tracer1" "tcc last column tracer2" "tcc seepage tracer1" "tcc seepage tracer2" "tcq last column tracer1" "tcq last column tracer2" "tcq last column H2O_old" "tcq last column H2O_new" "water content last column" "tcq seepage cell tracer1" "tcq seepage cell tracer2" "tcq seepage cell H2O_old" "tcq seepage cell H2O_new" "tcq seepage tracer1" "tcq seepage tracer2" "tcq seepage H2O_old" "tcq seepage H2O_new"
1.143000000000e+05 1.123176666983e+04 nan nan nan nan 0.000000000000e+00 5.542844234874e+00 0.000000000000e+00 1.433870743018e-06 0.000000000000e+00 1.252735012866e+04 5.378832814124e+06 5.378762743707e+06 5.378832814124e+06 0.000000000000e+00 1.225373585094e-03 4.979761920000e+05 4.979761920785e+05 0.000000000000e+00 1.190055820714e-02 1.493928576000e+07 1.493928575771e+07
1.143600000000e+05 1.123327467952e+04 nan nan nan nan 0.000000000000e+00 5.559254245880e+00 0.000000000000e+00 1.444842486531e-06 0.000000000000e+00 1.256419572335e+04 5.378932596381e+06 5.378862663115e+06 5.378932596381e+06 0.000000000000e+00 1.235478071584e-03 4.979761920000e+05 4.979761919935e+05 0.000000000000e+00 1.199161932471e-02 1.493928576000e+07 1.493928575934e+07
1.144200000000e+05 1.123478278232e+04 nan nan nan nan 0.000000000000e+00 5.575680558213e+00 0.000000000000e+00 1.455886537965e-06 0.000000000000e+00 1.260107706779e+04 5.379032382557e+06 5.378962426694e+06 5.379032382557e+06 0.000000000000e+00 1.245655340801e-03 4.979761920000e+05 4.979761918865e+05 0.000000000000e+00 1.208328056933e-02 1.493928576000e+07 1.493928576097e+07
1.144800000000e+05 1.123628881507e+04 nan nan nan nan 0.000000000000e+00 5.592123356839e+00 0.000000000000e+00 1.467003287197e-06 0.000000000000e+00 1.263799435864e+04 5.379132012836e+06 5.379062194172e+06 5.379132012836e+06 0.000000000000e+00 1.255905835203e-03 4.979761920000e+05 4.979761919240e+05 0.000000000000e+00 1.217554517683e-02 1.493928576000e+07 1.493928575929e+07
1.145400000000e+05 1.123779494065e+04 nan nan nan nan 0.000000000000e+00 5.608582240655e+00 0.000000000000e+00 1.478193130883e-06 0.000000000000e+00 1.267494691023e+04 5.379231647021e+06 5.379161805745e+06 5.379231647021e+06 0.000000000000e+00 1.266229998124e-03 4.979761920000e+05 4.979761919797e+05 0.000000000000e+00 1.226841643930e-02 1.493928576000e+07 1.493928575762e+07
1.146000000000e+05 1.123929909497e+04 nan nan nan nan 0.000000000000e+00 5.625057395745e+00 0.000000000000e+00 1.489456468873e-06 0.000000000000e+00 1.271193492038e+04 5.379331125211e+06 5.379261421197e+06 5.379331125211e+06 0.000000000000e+00 1.276628277084e-03 4.979761920000e+05 4.979761919832e+05 0.000000000000e+00 1.236189767532e-02 1.493928576000e+07 1.493928575930e+07
1.146600000000e+05 1.124080334187e+04 nan nan nan nan 0.000000000000e+00 5.641548418474e+00 0.000000000000e+00 1.500793700929e-06 0.000000000000e+00 1.274895769912e+04 5.379430607294e+06 5.379360880648e+06 5.379430607294e+06 0.000000000000e+00 1.287101126184e-03 4.979761920000e+05 4.979761920290e+05 0.000000000000e+00 1.245599220277e-02 1.493928576000e+07 1.493928576095e+07
1.147200000000e+05 1.124230550399e+04 nan nan nan nan 0.000000000000e+00 5.658055495991e+00 0.000000000000e+00 1.512205223592e-06 0.000000000000e+00 1.278601544537e+04 5.379529933354e+06 5.379460343974e+06 5.379529933354e+06 0.000000000000e+00 1.297648995098e-03 4.979761920000e+05 4.979761920103e+05 0.000000000000e+00 1.255070331278e-02 1.493928576000e+07 1.493928575974e+07
1.147800000000e+05 1.124380775842e+04 nan nan nan nan 0.000000000000e+00 5.674578222198e+00 0.000000000000e+00 1.523691440128e-06 0.000000000000e+00 1.282310746498e+04 5.379629263295e+06 5.379559651270e+06 5.379629263295e+06 0.000000000000e+00 1.308272336290e-03 4.979761920000e+05 4.979761920018e+05 0.000000000000e+00 1.264603435230e-02 1.493928576000e+07 1.493928575854e+07
1.148400000000e+05 1.124530809526e+04 nan nan nan nan 0.000000000000e+00 5.691116785328e+00 0.000000000000e+00 1.535252756162e-06 0.000000000000e+00 1.286023395801e+04 5.379728437116e+06 5.379658962420e+06 5.379728437116e+06 0.000000000000e+00 1.318971606406e-03 4.979761920000e+05 4.979761919798e+05 0.000000000000e+00 1.274198868785e-02 1.493928576000e+07 1.493928575942e+07
1.149000000000e+05 1.124680852417e+04 nan nan nan nan 0.000000000000e+00 5.707670776812e+00 0.000000000000e+00 1.546889578263e-06 0.000000000000e+00 1.289739422609e+04 5.379827614808e+06 5.379758117444e+06 5.379827614808e+06 0.000000000000e+00 1.329747268374e-03 4.979761920000e+05 4.979761919600e+05 0.000000000000e+00 1.283856969380e-02 1.493928576000e+07 1.493928576030e+07
1.149600000000e+05 1.124830684630e+04 nan nan nan nan 0.000000000000e+00 5.724240385993e+00 0.000000000000e+00 1.558602310666e-06 0.000000000000e+00 1.293458847046e+04 5.379926636344e+06 5.379857276318e+06 5.379926636344e+06 0.000000000000e+00 1.340599781340e-03 4.979761920000e+05 4.979761919520e+05 0.000000000000e+00 1.293578072513e-02 1.493928576000e+07 1.493928575947e+07
1.150200000000e+05 1.124980526024e+04 nan nan nan nan 0.000000000000e+00 5.740825201819e+00 0.000000000000e+00 1.570391363303e-06 0.000000000000e+00 1.297181598857e+04 5.380025661738e+06 5.379956279030e+06 5.380025661738e+06 0.000000000000e+00 1.351529606363e-03 4.979761920000e+05 4.979761919382e+05 0.000000000000e+00 1.303362518412e-02 1.493928576000e+07 1.493928575866e+07
1.150800000000e+05 1.125130171254e+04 nan nan nan nan 0.000000000000e+00 5.757425414727e+00 0.000000000000e+00 1.582257148028e-06 0.000000000000e+00 1.300907698280e+04 5.380124530891e+06 5.380055285566e+06 5.380124530891e+06 0.000000000000e+00 1.362537209350e-03 4.979761920000e+05 4.979761919964e+05 0.000000000000e+00 1.313210648899e-02 1.493928576000e+07 1.493928575948e+07
1.151400000000e+05 1.125279825639e+04 nan nan nan nan 0.000000000000e+00 5.774040611207e+00 0.000000000000e+00 1.594200078154e-06 0.000000000000e+00 1.304637074642e+04 5.380223403889e+06 5.380154135858e+06 5.380223403889e+06 0.000000000000e+00 1.373623061953e-03 4.979761920000e+05 4.979761920648e+05 0.000000000000e+00 1.323122807008e-02 1.493928576000e+07 1.493928576025e+07
1.152000000000e+05 1.125429275438e+04 nan nan nan nan 0.000000000000e+00 5.790670982841e+00 0.000000000000e+00 1.606220564529e-06 0.000000000000e+00 1.308369748307e+04 5.380322120597e+06 5.380252989977e+06 5.380322120597e+06 0.000000000000e+00 1.384787630728e-03 4.979761920000e+05 4.979761919834e+05 0.000000000000e+00 1.333099333727e-02 1.493928576000e+07 1.493928575932e+07
1.152600000000e+05 1.125578734366e+04 nan nan nan nan 0.000000000000e+00 5.807316113631e+00 0.000000000000e+00 1.618319023812e-06 0.000000000000e+00 1.312105648182e+04 5.380420841137e+06 5.380351687796e+06 5.380420841137e+06 0.000000000000e+00 1.396031386219e-03 4.979761920000e+05 4.979761919283e+05 0.000000000000e+00 1.343140574865e-02 1.493928576000e+07 1.493928575836e+07
1.153200000000e+05 1.125727988083e+04 nan nan nan nan 0.000000000000e+00 5.823976196283e+00 0.000000000000e+00 1.630495875091e-06 0.000000000000e+00 1.315844794750e+04 5.380519405301e+06 5.380450389425e+06 5.380519405301e+06 0.000000000000e+00 1.407354803851e-03 4.979761920000e+05 4.979761919684e+05 0.000000000000e+00 1.353246878249e-02 1.493928576000e+07 1.493928575940e+07
1.153800000000e+05 1.125877250904e+04 nan nan nan nan 0.000000000000e+00 5.840650812338e+00 0.000000000000e+00 1.642751538609e-06 0.000000000000e+00 1.319587116504e+04 5.380617973286e+06 5.380548934671e+06 5.380617973286e+06 0.000000000000e+00 1.418758364647e-03 4.979761920000e+05 4.979761920268e+05 0.000000000000e+00 1.363418592664e-02 1.493928576000e+07 1.493928576049e+07
1.154400000000e+05 1.126026313907e+04 nan nan nan nan 0.000000000000e+00 5.857340155647e+00 0.000000000000e+00 1.655086431790e-06 0.000000000000e+00 1.323332634051e+04 5.380716384861e+06 5.380647483707e+06 5.380716384861e+06 0.000000000000e+00 1.430242544690e-03 4.979761920000e+05 4.979761919659e+05 0.000000000000e+00 1.373656064556e-02 1.493928576000e+07 1.493928575960e+07
1.155000000000e+05 1.126175385987e+04 nan nan nan nan 0.000000000000e+00 5.874043805288e+00 0.000000000000e+00 1.667500978153e-06 0.000000000000e+00 1.327081275468e+04 5.380814800245e+06 5.380745876329e+06 5.380814800245e+06 0.000000000000e+00 1.441807823410e-03 4.979761920000e+05 4.979761919150e+05 0.000000000000e+00 1.383959645429e-02 1.493928576000e+07 1.493928575871e+07
1.155600000000e+05 1.126324252862e+04 nan nan nan nan 0.000000000000e+00 5.890761956237e+00 0.000000000000e+00 1.679995603188e-06 0.000000000000e+00 1.330833061484e+04 5.380913059134e+06 5.380844272749e+06 5.380913059134e+06 0.000000000000e+00 1.453454685004e-03 4.979761920000e+05 4.979761920061e+05 0.000000000000e+00 1.394329688420e-02 1.493928576000e+07 1.493928575951e+07
1.156200000000e+05 1.126473128788e+04 nan nan nan nan 0.000000000000e+00 5.907494185139e+00 0.000000000000e+00 1.692570733919e-06 0.000000000000e+00 1.334587919768e+04 5.381011321820e+06 5.380942512669e+06 5.381011321820e+06 0.000000000000e+00 1.465183619018e-03 4.979761920000e+05 4.979761921155e+05 0.000000000000e+00 1.404766547946e-02 1.493928576000e+07 1.493928576032e+07
1.156800000000e+05 1.126621803610e+04 nan nan nan nan 0.000000000000e+00 5.924240688132e+00 0.000000000000e+00 1.705226795041e-06 0.000000000000e+00 1.338345871176e+04 5.381109427987e+06 5.381040756347e+06 5.381109427987e+06 0.000000000000e+00 1.476995110037e-03 4.979761920000e+05 4.979761919938e+05 0.000000000000e+00 1.415270576485e-02 1.493928576000e+07 1.493928575950e+07
1.157400000000e+05 1.126770487458e+04 nan nan nan nan 0.000000000000e+00 5.941001039406e+00 0.000000000000e+00 1.717964217178e-06 0.000000000000e+00 1.342106842962e+04 5.381207537937e+06 5.381138843501e+06 5.381207537937e+06 0.000000000000e+00 1.488889647792e-03 4.979761920000e+05 4.979761918823e+05 0.000000000000e+00 1.425842131437e-02 1.493928576000e+07 1.493928575869e+07
1.158000000000e+05 1.126918962521e+04 nan nan nan nan 0.000000000000e+00 5.957775436255e+00 0.000000000000e+00 1.730783432443e-06 0.000000000000e+00 1.345870856112e+04 5.381305491271e+06 5.381236934427e+06 5.381305491271e+06 0.000000000000e+00 1.500867726364e-03 4.979761920000e+05 4.979761919636e+05 0.000000000000e+00 1.436481571441e-02 1.493928576000e+07 1.493928575938e+07
1.158600000000e+05 1.127067446584e+04 nan nan nan nan 0.000000000000e+00 5.974563450432e+00 0.000000000000e+00 1.743684874828e-06 0.000000000000e+00 1.349637837470e+04 5.381403448375e+06 5.381334868729e+06 5.381403448375e+06 0.000000000000e+00 1.512929844050e-03 4.979761920000e+05 4.979761920631e+05 0.000000000000e+00 1.447189256691e-02 1.493928576000e+07 1.493928576003e+07
1.159200000000e+05 1.127215731705e+04 nan nan nan nan 0.000000000000e+00 5.991365280423e+00 0.000000000000e+00 1.756668976320e-06 0.000000000000e+00 1.353407808155e+04 5.381501248837e+06 5.381432806769e+06 5.381501248837e+06 0.000000000000e+00 1.525076495179e-03 4.979761920000e+05 4.979761919589e+05 0.000000000000e+00 1.457965545721e-02 1.493928576000e+07 1.493928575937e+07
1.159800000000e+05 1.127364025799e+04 nan nan nan nan 0.000000000000e+00 6.008180495525e+00 0.000000000000e+00 1.769736174320e-06 0.000000000000e+00 1.357180694598e+04 5.381599053058e+06 5.381530588159e+06 5.381599053058e+06 0.000000000000e+00 1.537308178667e-03 4.979761920000e+05 4.979761918730e+05 0.000000000000e+00 1.468810801554e-02 1.493928576000e+07 1.493928575867e+07
1.160400000000e+05 1.127512113085e+04 nan nan nan nan 0.000000000000e+00 6.025009295411e+00 0.000000000000e+00 1.782886907842e-06 0.000000000000e+00 1.360956518054e+04 5.381696700534e+06 5.381628373302e+06 5.381696700534e+06 0.000000000000e+00 1.549625397000e-03 4.979761920000e+05 4.979761919779e+05 0.000000000000e+00 1.479725388556e-02 1.493928576000e+07 1.493928575946e+07
1.161000000000e+05 1.127660209317e+04 nan nan nan nan 0.000000000000e+00 6.041851246938e+00 0.000000000000e+00 1.796121618061e-06 0.000000000000e+00 1.364735204543e+04 5.381794351757e+06 5.381726001693e+06 5.381794351757e+06 0.000000000000e+00 1.562028658079e-03 4.979761920000e+05 4.979761920769e+05 0.000000000000e+00 1.490709672885e-02 1.493928576000e+07 1.493928576025e+07
1.161600000000e+05 1.127808099521e+04 nan nan nan nan 0.000000000000e+00 6.058706550973e+00 0.000000000000e+00 1.809440743863e-06 0.000000000000e+00 1.368516775455e+04 5.381891846228e+06 5.381823633785e+06 5.381891846228e+06 0.000000000000e+00 1.574518466439e-03 4.979761920000e+05 4.979761919755e+05 0.000000000000e+00 1.501764018798e-02 1.493928576000e+07 1.493928575966e+07
1.162200000000e+05 1.127955998645e+04 nan nan nan nan 0.000000000000e+00 6.075574771943e+00 0.000000000000e+00 1.822844729727e-06 0.000000000000e+00 1.372301156404e+04 5.381989344435e+06 5.381921109119e+06 5.381989344435e+06 0.000000000000e+00 1.587095330136e-03 4.979761920000e+05 4.979761918682e+05 0.000000000000e+00 1.512888795194e-02 1.493928576000e+07 1.493928575902e+07
1.162800000000e+05 1.128103694678e+04 nan nan nan nan 0.000000000000e+00 6.092456111912e+00 0.000000000000e+00 1.836334021629e-06 0.000000000000e+00 1.376088368914e+04 5.382086685778e+06 5.382018588182e+06 5.382086685778e+06 0.000000000000e+00 1.599759761226e-03 4.979761920000e+05 4.979761919974e+05 0.000000000000e+00 1.524084372218e-02 1.493928576000e+07 1.493928575966e+07
1.163400000000e+05 1.128251399606e+04 nan nan nan nan 0.000000000000e+00 6.109350132885e+00 0.000000000000e+00 1.849909067938e-06 0.000000000000e+00 1.379878338196e+04 5.382184030844e+06 5.382115910374e+06 5.382184030844e+06 0.000000000000e+00 1.612512277078e-03 4.979761920000e+05 4.979761921367e+05 0.000000000000e+00 1.535351121997e-02 1.493928576000e+07 1.493928576033e+07
1.164000000000e+05 1.128398900275e+04 nan nan nan nan 0.000000000000e+00 6.126257038156e+00 0.000000000000e+00 1.863570314065e-06 0.000000000000e+00 1.383671085916e+04 5.382281219034e+06 5.382213236268e+06 5.382281219034e+06 0.000000000000e+00 1.625353391197e-03 4.979761920000e+05 4.979761919670e+05 0.000000000000e+00 1.546689414204e-02 1.493928576000e+07 1.493928575925e+07
1.164600000000e+05 1.128546409815e+04 nan nan nan nan 0.000000000000e+00 6.143176387295e+00 0.000000000000e+00 1.877318211757e-06 0.000000000000e+00 1.387466536876e+04 5.382378410934e+06 5.382310405280e+06 5.382378410934e+06 0.000000000000e+00 1.638283622157e-03 4.979761920000e+05 4.979761917833e+05 0.000000000000e+00 1.558099623772e-02 1.493928576000e+07 1.493928575817e+07
1.165200000000e+05 1.128693713519e+04 nan nan nan nan 0.000000000000e+00 6.160108384747e+00 0.000000000000e+00 1.891153214929e-06 0.000000000000e+00 1.391264712871e+04 5.382475445908e+06 5.382407577965e+06 5.382475445908e+06 0.000000000000e+00 1.651303492244e-03 4.979761920000e+05 4.979761919426e+05 0.000000000000e+00 1.569582127431e-02 1.493928576000e+07 1.493928575912e+07
1.165800000000e+05 1.128841026067e+04 nan nan nan nan 0.000000000000e+00 6.177052587735e+00 0.000000000000e+00 1.905075778945e-06 0.000000000000e+00 1.395065538314e+04 5.382572484581e+06 5.382504593718e+06 5.382572484581e+06 0.000000000000e+00 1.664413527494e-03 4.979761920000e+05 4.979761921120e+05 0.000000000000e+00 1.581137303117e-02 1.493928576000e+07 1.493928576007e+07
1.166400000000e+05 1.128988134323e+04 nan nan nan nan 0.000000000000e+00 6.194009201963e+00 0.000000000000e+00 1.919086356507e-06 0.000000000000e+00 1.398869035146e+04 5.382669366254e+06 5.382601613179e+06 5.382669366254e+06 0.000000000000e+00 1.677614251089e-03 4.979761920000e+05 4.979761919828e+05 0.000000000000e+00 1.592765526554e-02 1.493928576000e+07 1.493928575939e+07
1.167000000000e+05 1.129135251398e+04 nan nan nan nan 0.000000000000e+00 6.210977782215e+00 0.000000000000e+00 1.933185406483e-06 0.000000000000e+00 1.402675127371e+04 5.382766251613e+06 5.382698475634e+06 5.382766251613e+06 0.000000000000e+00 1.690906191486e-03 4.979761920000e+05 4.979761918476e+05 0.000000000000e+00 1.604467178584e-02 1.493928576000e+07 1.493928575868e+07
1.167600000000e+05 1.129282162983e+04 nan nan nan nan 0.000000000000e+00 6.227958535430e+00 0.000000000000e+00 1.947373388949e-06 0.000000000000e+00 1.406483837077e+04 5.382862979946e+06 5.382795341717e+06 5.382862979946e+06 0.000000000000e+00 1.704289879769e-03 4.979761920000e+05 4.979761920013e+05 0.000000000000e+00 1.616242641052e-02 1.493928576000e+07 1.493928575919e+07
1.168200000000e+05 1.129429083361e+04 nan nan nan nan 0.000000000000e+00 6.244951013993e+00 0.000000000000e+00 1.961650766699e-06 0.000000000000e+00 1.410295087868e+04 5.382959711952e+06 5.382892050767e+06 5.382959711952e+06 0.000000000000e+00 1.717765852066e-03 4.979761920000e+05 4.979761921410e+05 0.000000000000e+00 1.628092298057e-02 1.493928576000e+07 1.493928575975e+07
1.168800000000e+05 1.129575793060e+04 nan nan nan nan 0.000000000000e+00 6.261955426051e+00 0.000000000000e+00 1.976018000539e-06 0.000000000000e+00 1.414108901970e+04 5.383056286868e+06 5.382988763503e+06 5.383056286868e+06 0.000000000000e+00 1.731334642291e-03 4.979761920000e+05 4.979761919856e+05 0.000000000000e+00 1.640016532053e-02 1.493928576000e+07 1.493928575931e+07
1.169400000000e+05 1.129722511526e+04 nan nan nan nan 0.000000000000e+00 6.278971321628e+00 0.000000000000e+00 1.990475556634e-06 0.000000000000e+00 1.417925202596e+04 5.383152865446e+06 5.383085319142e+06 5.383152865446e+06 0.000000000000e+00 1.744996788677e-03 4.979761920000e+05 4.979761918162e+05 0.000000000000e+00 1.652015729936e-02 1.493928576000e+07 1.493928575887e+07
1.170000000000e+05 1.129869030021e+04 nan nan nan nan 0.000000000000e+00 6.295998910154e+00 0.000000000000e+00 2.005023901996e-06 0.000000000000e+00 1.421744012125e+04 5.383249286891e+06 5.383181878391e+06 5.383249286891e+06 0.000000000000e+00 1.758752832745e-03 4.979761920000e+05 4.979761920342e+05 0.000000000000e+00 1.664090279308e-02 1.493928576000e+07 1.493928575932e+07
1.170600000000e+05 1.130015557258e+04 nan nan nan nan 0.000000000000e+00 6.313037739242e+00 0.000000000000e+00 2.019663506557e-06 0.000000000000e+00 1.425565253367e+04 5.383345711986e+06 5.383278280504e+06 5.383345711986e+06 0.000000000000e+00 1.772603319751e-03 4.979761920000e+05 4.979761922383e+05 0.000000000000e+00 1.676240570195e-02 1.493928576000e+07 1.493928575979e+07
1.171200000000e+05 1.130161872579e+04 nan nan nan nan 0.000000000000e+00 6.330088019568e+00 0.000000000000e+00 2.034394838875e-06 0.000000000000e+00 1.429388948849e+04 5.383441979883e+06 5.383374686261e+06 5.383441979883e+06 0.000000000000e+00 1.786548792607e-03 4.979761920000e+05 4.979761920135e+05 0.000000000000e+00 1.688466991479e-02 1.493928576000e+07 1.493928575981e+07
1.171800000000e+05 1.130308196616e+04 nan nan nan nan 0.000000000000e+00 6.347149296368e+00 0.000000000000e+00 2.049218372608e-06 0.000000000000e+00 1.433215020987e+04 5.383538251419e+06 5.383470934814e+06 5.383538251419e+06 0.000000000000e+00 1.800589800639e-03 4.979761920000e+05 4.979761917746e+05 0.000000000000e+00 1.700769936280e-02 1.493928576000e+07 1.493928575987e+07
1.172400000000e+05 1.130454320870e+04 nan nan nan nan 0.000000000000e+00 6.364221781632e+00 0.000000000000e+00 2.064134580298e-06 0.000000000000e+00 1.437043492467e+04 5.383634365700e+06 5.383567186970e+06 5.383634365700e+06 0.000000000000e+00 1.814726894888e-03 4.979761920000e+05 4.979761919763e+05 0.000000000000e+00 1.713149796788e-02 1.493928576000e+07 1.493928575941e+07
1.173000000000e+05 1.130600453815e+04 nan nan nan nan 0.000000000000e+00 6.381305018186e+00 0.000000000000e+00 2.079143939291e-06 0.000000000000e+00 1.440874285306e+04 5.383730483607e+06 5.383663281866e+06 5.383730483607e+06 0.000000000000e+00 1.828960630199e-03 4.979761920000e+05 4.979761921802e+05 0.000000000000e+00 1.725606969180e-02 1.493928576000e+07 1.493928575893e+07
1.173600000000e+05 1.130746374777e+04 nan nan nan nan 0.000000000000e+00 6.398399219262e+00 0.000000000000e+00 2.094246927204e-06 0.000000000000e+00 1.444707422336e+04 5.383826444227e+06 5.383759380380e+06 5.383826444227e+06 0.000000000000e+00 1.843291561084e-03 4.979761920000e+05 4.979761920428e+05 0.000000000000e+00 1.738141849861e-02 1.493928576000e+07 1.493928575923e+07
1.174200000000e+05 1.130892304404e+04 nan nan nan nan 0.000000000000e+00 6.415503925349e+00 0.000000000000e+00 2.109444024957e-06 0.000000000000e+00 1.448542825187e+04 5.383922408461e+06 5.383855321601e+06 5.383922408461e+06 0.000000000000e+00 1.857720246814e-03 4.979761920000e+05 4.979761919155e+05 0.000000000000e+00 1.750754837975e-02 1.493928576000e+07 1.493928575957e+07
1.174800000000e+05 1.131038028031e+04 nan nan nan nan 0.000000000000e+00 6.432619350975e+00 0.000000000000e+00 2.124735712550e-06 0.000000000000e+00 1.452380516848e+04 5.384018215356e+06 5.383951266401e+06 5.384018215356e+06 0.000000000000e+00 1.872247245799e-03 4.979761920000e+05 4.979761919414e+05 0.000000000000e+00 1.763446331904e-02 1.493928576000e+07 1.493928575952e+07
1.175400000000e+05 1.131183760295e+04 nan nan nan nan 0.000000000000e+00 6.449745034263e+00 0.000000000000e+00 2.140122475068e-06 0.000000000000e+00 1.456220418559e+04 5.384114025854e+06 5.384047053858e+06 5.384114025854e+06 0.000000000000e+00 1.886873125012e-03 4.979761920000e+05 4.979761919451e+05 0.000000000000e+00 1.776216734247e-02 1.493928576000e+07 1.493928575947e+07
1.176000000000e+05 1.131329286928e+04 nan nan nan nan 0.000000000000e+00 6.466881191059e+00 0.000000000000e+00 2.155604796342e-06 0.000000000000e+00 1.460062553468e+04 5.384209678940e+06 5.384142844912e+06 5.384209678940e+06 0.000000000000e+00 1.901598452498e-03 4.979761920000e+05 4.979761920087e+05 0.000000000000e+00 1.789066446566e-02 1.493928576000e+07 1.493928575927e+07
1.176600000000e+05 1.131474822174e+04 nan nan nan nan 0.000000000000e+00 6.484027357104e+00 0.000000000000e+00 2.171183164438e-06 0.000000000000e+00 1.463906842422e+04 5.384305335617e+06 5.384238478553e+06 5.384305335617e+06 0.000000000000e+00 1.916423794529e-03 4.979761920000e+05 4.979761920663e+05 0.000000000000e+00 1.801995873936e-02 1.493928576000e+07 1.493928575905e+07
1.177200000000e+05 1.131620148093e+04 nan nan nan nan 0.000000000000e+00 6.501183749559e+00 0.000000000000e+00 2.186858067926e-06 0.000000000000e+00 1.467753308730e+04 5.384400834863e+06 5.384334115731e+06 5.384400834863e+06 0.000000000000e+00 1.931349716655e-03 4.979761920000e+05 4.979761919677e+05 0.000000000000e+00 1.815005421851e-02 1.493928576000e+07 1.493928575939e+07
1.177800000000e+05 1.131765482599e+04 nan nan nan nan 0.000000000000e+00 6.518349901812e+00 0.000000000000e+00 2.202629999576e-06 0.000000000000e+00 1.471601872850e+04 5.384496337687e+06 5.384429595472e+06 5.384496337687e+06 0.000000000000e+00 1.946376798721e-03 4.979761920000e+05 4.979761918630e+05 0.000000000000e+00 1.828095499290e-02 1.493928576000e+07 1.493928575970e+07
1.178400000000e+05 1.131910610633e+04 nan nan nan nan 0.000000000000e+00 6.535526032304e+00 0.000000000000e+00 2.218499450399e-06 0.000000000000e+00 1.475452558249e+04 5.384591683012e+06 5.384525078801e+06 5.384591683012e+06 0.000000000000e+00 1.961505621224e-03 4.979761920000e+05 4.979761919807e+05 0.000000000000e+00 1.841266513773e-02 1.493928576000e+07 1.493928575942e+07
1.179000000000e+05 1.132055747230e+04 nan nan nan nan 0.000000000000e+00 6.552711672110e+00 0.000000000000e+00 2.234466916026e-06 0.000000000000e+00 1.479305285001e+04 5.384687031903e+06 5.384620404624e+06 5.384687031903e+06 0.000000000000e+00 1.976736760009e-03 4.979761920000e+05 4.979761921004e+05 0.000000000000e+00 1.854518876654e-02 1.493928576000e+07 1.493928575916e+07
1.179600000000e+05 1.132200675888e+04 nan nan nan nan 0.000000000000e+00 6.569907041035e+00 0.000000000000e+00 2.250532892526e-06 0.000000000000e+00 1.483160076743e+04 5.384782223259e+06 5.384715733965e+06 5.384782223259e+06 0.000000000000e+00 1.992070789988e-03 4.979761920000e+05 4.979761919834e+05 0.000000000000e+00 1.867852999651e-02 1.493928576000e+07 1.493928575963e+07
1.180200000000e+05 1.132345613083e+04 nan nan nan nan 0.000000000000e+00 6.587111667780e+00 0.000000000000e+00 2.266697880292e-06 0.000000000000e+00 1.487016853161e+04 5.384877418170e+06 5.384810905764e+06 5.384877418170e+06 0.000000000000e+00 2.007508301398e-03 4.979761920000e+05 4.979761918603e+05 0.000000000000e+00 1.881269298071e-02 1.493928576000e+07 1.493928576015e+07
1.180800000000e+05 1.132490345580e+04 nan nan nan nan 0.000000000000e+00 6.604325773473e+00 0.000000000000e+00 2.282962377019e-06 0.000000000000e+00 1.490875638053e+04 5.384972455489e+06 5.384906081130e+06 5.384972455489e+06 0.000000000000e+00 2.023049885657e-03 4.979761920000e+05 4.979761919979e+05 0.000000000000e+00 1.894768184979e-02 1.493928576000e+07 1.493928575937e+07
1.181400000000e+05 1.132635086588e+04 nan nan nan nan 0.000000000000e+00 6.621548884497e+00 0.000000000000e+00 2.299326885968e-06 0.000000000000e+00 1.494736350725e+04 5.385067496351e+06 5.385001098900e+06 5.385067496351e+06 0.000000000000e+00 2.038696129136e-03 4.979761920000e+05 4.979761921375e+05 0.000000000000e+00 1.908350078062e-02 1.493928576000e+07 1.493928575863e+07
