# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: subsurface mass flux
# Region: west
# Functional: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total component concentration
# Region: BTC obs
# Functional: point
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc seepage
# Region: BTC seepage
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcq last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_quantity
# Number of Vectors: 4
# -----------------------------------------------------------------------------
# Observation Name: water content last column
# Region: BTC all
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# =============================================================================
"time [s]" "subsurface mass flux" "total component concentration tracer1" "total component concentration tracer2" "tcc last column tracer1" "tcc last column tracer2" "tcc seepage tracer1" "tcc seepage tracer2" "tcq last column tracer1" "tcq last column tracer2" "tcq last column H2O_old" "tcq last column H2O_new" "water content last column"
1.407600000000e+05 0.000000000000e+00 nan nan 4.307880611203e-01 6.299490688161e-01 1.879682885870e-02 1.026058957577e+00 4.824999961600e+01 9.922515212006e+01 4.955515046065e+05 4.955515046285e+05 4.955515046065e+05
1.408200000000e+05 0.000000000000e+00 nan nan 4.306224808535e-01 6.299471351115e-01 1.877868115599e-02 1.025876191750e+00 4.823003023552e+01 9.921989120087e+01 4.955515047309e+05 4.955515046141e+05 4.955515047309e+05
1.408800000000e+05 0.000000000000e+00 nan nan 4.304570472644e-01 6.299451069895e-01 1.876055999321e-02 1.025693288842e+00 4.821007915936e+01 9.921461639711e+01 4.955515048553e+05 4.955515047328e+05 4.955515048553e+05
1.409400000000e+05 0.000000000000e+00 nan nan 4.302917599889e-01 6.299429845457e-01 1.874246483883e-02 1.025510224814e+00 4.819014634954e+01 9.920932737386e+01 4.955515048036e+05 4.955515048536e+05 4.955515048036e+05
1.410000000000e+05 0.000000000000e+00 nan nan 4.301266189507e-01 6.299407642818e-01 1.872439601340e-02 1.025327017835e+00 4.817023178692e+01 9.920402372122e+01 4.955515047520e+05 4.955515047984e+05 4.955515047520e+05
1.410600000000e+05 0.000000000000e+00 nan nan 4.299616242443e-01 6.299384498486e-01 1.870635392258e-02 1.025143691023e+00 4.815033547668e+01 9.919870628558e+01 4.955515047262e+05 4.955515047516e+05 4.955515047262e+05
1.411200000000e+05 0.000000000000e+00 nan nan 4.297967753989e-01 6.299360426405e-01 1.868833815073e-02 1.024960228044e+00 4.813045736689e+01 9.919337524478e+01 4.955515047005e+05 4.955515047306e+05 4.955515047005e+05
1.411800000000e+05 0.000000000000e+00 nan nan 4.296320721119e-01 6.299335396020e-01 1.867034829470e-02 1.024776612717e+00 4.811059741943e+01 9.918802995462e+01 4.955515047310e+05 4.955515047034e+05 4.955515047310e+05
1.412400000000e+05 0.000000000000e+00 nan nan 4.294675142695e-01 6.299309419994e-01 1.865238460608e-02 1.024592859993e+00 4.809075561850e+01 9.918267064975e+01 4.955515047616e+05 4.955515047327e+05 4.955515047616e+05
1.413000000000e+05 0.000000000000e+00 nan nan 4.293031016683e-01 6.299282523780e-01 1.863444728356e-02 1.024408982374e+00 4.807093193920e+01 9.917729783687e+01 4.955515047445e+05 4.955515047618e+05 4.955515047445e+05
1.413600000000e+05 0.000000000000e+00 nan nan 4.291388341192e-01 6.299254699586e-01 1.861653605440e-02 1.024224969815e+00 4.805112635688e+01 9.917191135055e+01 4.955515047274e+05 4.955515047433e+05 4.955515047274e+05
1.414200000000e+05 0.000000000000e+00 nan nan 4.289747114360e-01 6.299225935367e-01 1.859865070704e-02 1.024040815038e+00 4.803133884721e+01 9.916651092170e+01 4.955515047362e+05 4.955515047291e+05 4.955515047362e+05
1.414800000000e+05 0.000000000000e+00 nan nan 4.288107333944e-01 6.299196240995e-01 1.858079139398e-02 1.023856528000e+00 4.801156938188e+01 9.916109674511e+01 4.955515047396e+05 4.955515047374e+05 4.955515047396e+05
1.415400000000e+05 0.000000000000e+00 nan nan 4.286468998031e-01 6.299165620904e-01 1.856295801542e-02 1.023672106692e+00 4.799181793660e+01 9.915566889884e+01 4.955515047430e+05 4.955515047402e+05 4.955515047430e+05
1.416000000000e+05 0.000000000000e+00 nan nan 4.284832104633e-01 6.299134077269e-01 1.854515051747e-02 1.023487551250e+00 4.797208448600e+01 9.915022741271e+01 4.955515047464e+05 4.955515047431e+05 4.955515047464e+05
1.416600000000e+05 0.000000000000e+00 nan nan 4.283196651765e-01 6.299101612656e-01 1.852736884581e-02 1.023302861786e+00 4.795236900480e+01 9.914477232584e+01 4.955515047499e+05 4.955515047462e+05 4.955515047499e+05
1.417200000000e+05 0.000000000000e+00 nan nan 4.281562637448e-01 6.299068229467e-01 1.850961294616e-02 1.023118038412e+00 4.793267146774e+01 9.913930367379e+01 4.955515047533e+05 4.955515047490e+05 4.955515047533e+05
1.417800000000e+05 0.000000000000e+00 nan nan 4.279930059706e-01 6.299033930036e-01 1.849188276418e-02 1.022933081254e+00 4.791299184965e+01 9.913382149087e+01 4.955515047567e+05 4.955515047519e+05 4.955515047567e+05
1.418400000000e+05 0.000000000000e+00 nan nan 4.278298916565e-01 6.298998716717e-01 1.847417824569e-02 1.022747990463e+00 4.789333012536e+01 9.912832581196e+01 4.955515047601e+05 4.955515047549e+05 4.955515047601e+05
1.419000000000e+05 0.000000000000e+00 nan nan 4.276669206059e-01 6.298962591921e-01 1.845649933685e-02 1.022562766233e+00 4.787368626979e+01 9.912281667320e+01 4.955515047635e+05 4.955515047578e+05 4.955515047635e+05
1.419600000000e+05 0.000000000000e+00 nan nan 4.275040926221e-01 6.298925558152e-01 1.843884598424e-02 1.022377408799e+00 4.785406025790e+01 9.911729411275e+01 4.955515047669e+05 4.955515047607e+05 4.955515047669e+05
1.420200000000e+05 0.000000000000e+00 nan nan 4.273414075090e-01 6.298887617928e-01 1.842121813533e-02 1.022191918463e+00 4.783445206469e+01 9.911175816901e+01 4.955515047703e+05 4.955515047636e+05 4.955515047703e+05
1.420800000000e+05 0.000000000000e+00 nan nan 4.271788650711e-01 6.298848773802e-01 1.840361573831e-02 1.022006295577e+00 4.781486166523e+01 9.910620888114e+01 4.955515047738e+05 4.955515047665e+05 4.955515047738e+05
1.421400000000e+05 0.000000000000e+00 nan nan 4.270164651079e-01 6.298809036240e-01 1.838603885501e-02 1.021820545885e+00 4.779528903426e+01 9.910064644549e+01 4.955515047497e+05 4.955515047736e+05 4.955515047497e+05
1.422000000000e+05 0.000000000000e+00 nan nan 4.268542074288e-01 6.298768394936e-01 1.836848726440e-02 1.021634661615e+00 4.777573414715e+01 9.909507065137e+01 4.955515047509e+05 4.955515047513e+05 4.955515047509e+05
1.422600000000e+05 0.000000000000e+00 nan nan 4.266920918395e-01 6.298726855930e-01 1.835096099064e-02 1.021448646687e+00 4.775619697919e+01 9.908948159814e+01 4.955515047520e+05 4.955515047542e+05 4.955515047520e+05
1.423200000000e+05 0.000000000000e+00 nan nan 4.265301181465e-01 6.298684423134e-01 1.833345998630e-02 1.021262501624e+00 4.773667750573e+01 9.908387935535e+01 4.955515047532e+05 4.955515047571e+05 4.955515047532e+05
1.423800000000e+05 0.000000000000e+00 nan nan 4.263682861559e-01 6.298641099856e-01 1.831598420358e-02 1.021076226938e+00 4.771717570211e+01 9.907826397805e+01 4.955515047543e+05 4.955515047601e+05 4.955515047543e+05
1.424400000000e+05 0.000000000000e+00 nan nan 4.262065956743e-01 6.298596889241e-01 1.829853359445e-02 1.020889823121e+00 4.769769154369e+01 9.907263551763e+01 4.955515047555e+05 4.955515047630e+05 4.955515047555e+05
1.425000000000e+05 0.000000000000e+00 nan nan 4.260450465087e-01 6.298551794245e-01 1.828110811080e-02 1.020703290644e+00 4.767822500589e+01 9.906699402126e+01 4.955515047567e+05 4.955515047658e+05 4.955515047567e+05
1.425600000000e+05 0.000000000000e+00 nan nan 4.258836384662e-01 6.298505817576e-01 1.826370770450e-02 1.020516629948e+00 4.765877606412e+01 9.906133953091e+01 4.955515047578e+05 4.955515047687e+05 4.955515047578e+05
1.426200000000e+05 0.000000000000e+00 nan nan 4.257223713543e-01 6.298458961800e-01 1.824633232732e-02 1.020329841444e+00 4.763934469388e+01 9.905567208555e+01 4.955515047590e+05 4.955515047715e+05 4.955515047590e+05
1.426800000000e+05 0.000000000000e+00 nan nan 4.255612449809e-01 6.298411229469e-01 1.822898193110e-02 1.020142925518e+00 4.761993087068e+01 9.904999172411e+01 4.955515047602e+05 4.955515047744e+05 4.955515047602e+05
1.427400000000e+05 0.000000000000e+00 nan nan 4.254002591543e-01 6.298362623110e-01 1.821165646786e-02 1.019955882542e+00 4.760053457010e+01 9.904429848489e+01 4.955515047613e+05 4.955515047773e+05 4.955515047613e+05
1.428000000000e+05 0.000000000000e+00 nan nan 4.252394136829e-01 6.298313145272e-01 1.819435588985e-02 1.019768712880e+00 4.758115576774e+01 9.903859240690e+01 4.955515047625e+05 4.955515047802e+05 4.955515047625e+05
1.428600000000e+05 0.000000000000e+00 nan nan 4.250787083757e-01 6.298262798499e-01 1.817708014949e-02 1.019581416888e+00 4.756179443927e+01 9.903287352891e+01 4.955515047637e+05 4.955515047830e+05 4.955515047637e+05
1.429200000000e+05 0.000000000000e+00 nan nan 4.249181430420e-01 6.298211585339e-01 1.815982919946e-02 1.019393994924e+00 4.754245056038e+01 9.902714188990e+01 4.955515047648e+05 4.955515047858e+05 4.955515047648e+05
1.429800000000e+05 0.000000000000e+00 nan nan 4.247577174914e-01 6.298159508348e-01 1.814260299268e-02 1.019206447347e+00 4.752312410684e+01 9.902139752901e+01 4.955515047660e+05 4.955515047886e+05 4.955515047660e+05
1.430400000000e+05 0.000000000000e+00 nan nan 4.245974315339e-01 6.298106570072e-01 1.812540148227e-02 1.019018774525e+00 4.750381505444e+01 9.901564048519e+01 4.955515047672e+05 4.955515047914e+05 4.955515047672e+05
1.431000000000e+05 0.000000000000e+00 nan nan 4.244372849799e-01 6.298052773050e-01 1.810822462139e-02 1.018830976818e+00 4.748452337902e+01 9.900987079723e+01 4.955515047683e+05 4.955515047942e+05 4.955515047683e+05
1.431600000000e+05 0.000000000000e+00 nan nan 4.242772774711e-01 6.297998089751e-01 1.809107214018e-02 1.018643043884e+00 4.746524903686e+01 9.900408797010e+01 4.955515048835e+05 4.955515047751e+05 4.955515048835e+05
1.432200000000e+05 0.000000000000e+00 nan nan 4.241174090140e-01 6.297942572206e-01 1.807394433723e-02 1.018454992947e+00 4.744599202744e+01 9.899829292113e+01 4.955515049081e+05 4.955515048854e+05 4.955515049081e+05
1.432800000000e+05 0.000000000000e+00 nan nan 4.239576793936e-01 6.297886207137e-01 1.805684101418e-02 1.018266817182e+00 4.742675232294e+01 9.899248542612e+01 4.955515049328e+05 4.955515049052e+05 4.955515049328e+05
1.433400000000e+05 0.000000000000e+00 nan nan 4.237980884206e-01 6.297828993291e-01 1.803976212162e-02 1.018078516884e+00 4.740752989909e+01 9.898666543970e+01 4.955515049574e+05 4.955515049249e+05 4.955515049574e+05
1.434000000000e+05 0.000000000000e+00 nan nan 4.236386359063e-01 6.297770931557e-01 1.802270761068e-02 1.017890092307e+00 4.738832473184e+01 9.898083296633e+01 4.955515049821e+05 4.955515049446e+05 4.955515049821e+05
1.434600000000e+05 0.000000000000e+00 nan nan 4.234793216630e-01 6.297712023627e-01 1.800567743352e-02 1.017701543730e+00 4.736913679726e+01 9.897498802786e+01 4.955515050067e+05 4.955515049642e+05 4.955515050067e+05
1.435200000000e+05 0.000000000000e+00 nan nan 4.233201455034e-01 6.297652271623e-01 1.798867154357e-02 1.017512871490e+00 4.734996607149e+01 9.896913065528e+01 4.955515050314e+05 4.955515049840e+05 4.955515050314e+05
1.435800000000e+05 0.000000000000e+00 nan nan 4.231611072404e-01 6.297591677955e-01 1.797168989529e-02 1.017324075989e+00 4.733081253073e+01 9.896326088552e+01 4.955515050560e+05 4.955515050038e+05 4.955515050560e+05
1.436400000000e+05 0.000000000000e+00 nan nan 4.230022066877e-01 6.297530245155e-01 1.795473244376e-02 1.017135157674e+00 4.731167615122e+01 9.895737875787e+01 4.955515050807e+05 4.955515050235e+05 4.955515050807e+05
1.437000000000e+05 0.000000000000e+00 nan nan 4.228434436589e-01 6.297467975783e-01 1.793779914435e-02 1.016946117019e+00 4.729255690926e+01 9.895148431214e+01 4.955515051053e+05 4.955515050431e+05 4.955515051053e+05
1.437600000000e+05 0.000000000000e+00 nan nan 4.226848179683e-01 6.297404872413e-01 1.792088995238e-02 1.016756954508e+00 4.727345478119e+01 9.894557758828e+01 4.955515051300e+05 4.955515050629e+05 4.955515051300e+05
1.438200000000e+05 0.000000000000e+00 nan nan 4.225263294304e-01 6.297340937622e-01 1.790400482300e-02 1.016567670621e+00 4.725436974341e+01 9.893965862629e+01 4.955515051546e+05 4.955515050827e+05 4.955515051546e+05
1.438800000000e+05 0.000000000000e+00 nan nan 4.223679778600e-01 6.297276173957e-01 1.788714371106e-02 1.016378265824e+00 4.723530177233e+01 9.893372746543e+01 4.955515051793e+05 4.955515051024e+05 4.955515051793e+05
1.439400000000e+05 0.000000000000e+00 nan nan 4.222097630723e-01 6.297210584000e-01 1.787030657116e-02 1.016188740569e+00 4.721625084443e+01 9.892778414573e+01 4.955515052039e+05 4.955515051221e+05 4.955515052039e+05
1.440000000000e+05 0.000000000000e+00 nan nan 4.220516848829e-01 6.297144170319e-01 1.785349335770e-02 1.015999095291e+00 4.719721693623e+01 9.892182870688e+01 4.955515052286e+05 4.955515051418e+05 4.955515052286e+05
1.440600000000e+05 0.000000000000e+00 nan nan 4.218937431076e-01 6.297076935472e-01 1.783670402500e-02 1.015809330416e+00 4.717820002430e+01 9.891586118837e+01 4.955515052533e+05 4.955515051616e+05 4.955515052533e+05
1.441200000000e+05 0.000000000000e+00 nan nan 4.217359383122e-01 6.297008977968e-01 1.781993898840e-02 1.015619468992e+00 4.715920017376e+01 9.890988321786e+01 4.955515048945e+05 4.955515052346e+05 4.955515048945e+05
1.441800000000e+05 0.000000000000e+00 nan nan 4.215782695695e-01 6.296940212490e-01 1.780319786574e-02 1.015429494458e+00 4.714021727419e+01 9.890389339132e+01 4.955515045358e+05 4.955515049242e+05 4.955515045358e+05
1.442400000000e+05 0.000000000000e+00 nan nan 4.214207365854e-01 6.296870511309e-01 1.778647992341e-02 1.015239372704e+00 4.712125127885e+01 9.889788946206e+01 4.955515046485e+05 4.955515045431e+05 4.955515046485e+05
1.443000000000e+05 0.000000000000e+00 nan nan 4.212633390968e-01 6.296800013331e-01 1.776978592861e-02 1.015049143968e+00 4.710230216708e+01 9.889187386392e+01 4.955515046688e+05 4.955515046503e+05 4.955515046688e+05
1.443600000000e+05 0.000000000000e+00 nan nan 4.211060771108e-01 6.296728716253e-01 1.775311562172e-02 1.014858798467e+00 4.708336993578e+01 9.888584658799e+01 4.955515046890e+05 4.955515046652e+05 4.955515046890e+05
1.444200000000e+05 0.000000000000e+00 nan nan 4.209489504447e-01 6.296656621468e-01 1.773646895025e-02 1.014668336603e+00 4.706445456159e+01 9.887980763989e+01 4.955515047093e+05 4.955515046801e+05 4.955515047093e+05
1.444800000000e+05 0.000000000000e+00 nan nan 4.207919589159e-01 6.296583730566e-01 1.771984586081e-02 1.014477758635e+00 4.704555602124e+01 9.887375703509e+01 4.955515047296e+05 4.955515046949e+05 4.955515047296e+05
1.445400000000e+05 0.000000000000e+00 nan nan 4.206351023425e-01 6.296510044538e-01 1.770324630038e-02 1.014287064720e+00 4.702667429153e+01 9.886769477780e+01 4.955515047499e+05 4.955515047097e+05 4.955515047499e+05
1.446000000000e+05 0.000000000000e+00 nan nan 4.204783805429e-01 6.296435564128e-01 1.768667021737e-02 1.014096254973e+00 4.700780934928e+01 9.886162086819e+01 4.955515047702e+05 4.955515047246e+05 4.955515047702e+05
1.446600000000e+05 0.000000000000e+00 nan nan 4.203217933358e-01 6.296360290422e-01 1.767011756219e-02 1.013905329523e+00 4.698896117140e+01 9.885553531472e+01 4.955515047905e+05 4.955515047395e+05 4.955515047905e+05
1.447200000000e+05 0.000000000000e+00 nan nan 4.201653405405e-01 6.296284224973e-01 1.765358828746e-02 1.013714288559e+00 4.697012973488e+01 9.884943813611e+01 4.955515048108e+05 4.955515047543e+05 4.955515048108e+05
1.447800000000e+05 0.000000000000e+00 nan nan 4.200090219767e-01 6.296207369646e-01 1.763708234793e-02 1.013523132347e+00 4.695131501675e+01 9.884332935782e+01 4.955515048311e+05 4.955515047691e+05 4.955515048311e+05
1.448400000000e+05 0.000000000000e+00 nan nan 4.198528374644e-01 6.296129726509e-01 1.762059970009e-02 1.013331861235e+00 4.693251699411e+01 9.883720900958e+01 4.955515048514e+05 4.955515047840e+05 4.955515048514e+05
1.449000000000e+05 0.000000000000e+00 nan nan 4.196967868242e-01 6.296051297744e-01 1.760414030160e-02 1.013140475631e+00 4.691373564410e+01 9.883107712354e+01 4.955515048717e+05 4.955515047989e+05 4.955515048717e+05
1.449600000000e+05 0.000000000000e+00 nan nan 4.195408688396e-01 6.295972144130e-01 1.758770458029e-02 1.012948999178e+00 4.689497083965e+01 9.882493482787e+01 4.955515046796e+05 4.955515048617e+05 4.955515046796e+05
1.450200000000e+05 0.000000000000e+00 nan nan 4.193850846852e-01 6.295892175930e-01 1.757129178437e-02 1.012757396757e+00 4.687622269472e+01 9.881878044857e+01 4.955515046418e+05 4.955515046787e+05 4.955515046418e+05
1.450800000000e+05 0.000000000000e+00 nan nan 4.192294338648e-01 6.295811422455e-01 1.755490217545e-02 1.012565683542e+00 4.685749115410e+01 9.881261449082e+01 4.955515046041e+05 4.955515046501e+05 4.955515046041e+05
1.451400000000e+05 0.000000000000e+00 nan nan 4.190739162025e-01 6.295729892894e-01 1.753853571709e-02 1.012373860127e+00 4.683877619562e+01 9.880643714139e+01 4.955515045663e+05 4.955515046213e+05 4.955515045663e+05
1.452000000000e+05 0.000000000000e+00 nan nan 4.189185315212e-01 6.295647592629e-01 1.752219237034e-02 1.012181927124e+00 4.682007779684e+01 9.880024849888e+01 4.955515045285e+05 4.955515045927e+05 4.955515045285e+05
1.452600000000e+05 0.000000000000e+00 nan nan 4.187632796438e-01 6.295564526008e-01 1.750587209380e-02 1.011989885088e+00 4.680139593526e+01 9.879404863939e+01 4.955515044907e+05 4.955515045638e+05 4.955515044907e+05
1.453200000000e+05 0.000000000000e+00 nan nan 4.186081603934e-01 6.295480696604e-01 1.748957484363e-02 1.011797734464e+00 4.678273058838e+01 9.878783762236e+01 4.955515044529e+05 4.955515045351e+05 4.955515044529e+05
1.453800000000e+05 0.000000000000e+00 nan nan 4.184531735930e-01 6.295396107253e-01 1.747330057421e-02 1.011605475587e+00 4.676408173371e+01 9.878161549173e+01 4.955515044151e+05 4.955515045064e+05 4.955515044151e+05
1.454400000000e+05 0.000000000000e+00 nan nan 4.182983190660e-01 6.295310760438e-01 1.745704923883e-02 1.011413108696e+00 4.674544934876e+01 9.877538228438e+01 4.955515043774e+05 4.955515044776e+05 4.955515043774e+05
1.455000000000e+05 0.000000000000e+00 nan nan 4.181435966359e-01 6.295224658553e-01 1.744082079049e-02 1.011220633975e+00 4.672683341111e+01 9.876913803560e+01 4.955515043396e+05 4.955515044490e+05 4.955515043396e+05
1.455600000000e+05 0.000000000000e+00 nan nan 4.179890061268e-01 6.295137803969e-01 1.742461518246e-02 1.011028051579e+00 4.670823389836e+01 9.876288278049e+01 4.955515043018e+05 4.955515044203e+05 4.955515043018e+05
1.456200000000e+05 0.000000000000e+00 nan nan 4.178345473628e-01 6.295050199074e-01 1.740843236876e-02 1.010835361664e+00 4.668965078814e+01 9.875661655467e+01 4.955515042640e+05 4.955515043915e+05 4.955515042640e+05
1.456800000000e+05 0.000000000000e+00 nan nan 4.176802201686e-01 6.294961846274e-01 1.739227230427e-02 1.010642564405e+00 4.667108405815e+01 9.875033939418e+01 4.955515042262e+05 4.955515043628e+05 4.955515042262e+05
1.457400000000e+05 0.000000000000e+00 nan nan 4.175260243690e-01 6.294872747964e-01 1.737613494481e-02 1.010449660000e+00 4.665253368609e+01 9.874405133489e+01 4.955515041884e+05 4.955515043341e+05 4.955515041884e+05
1.458000000000e+05 0.000000000000e+00 nan nan 4.173719618363e-01 6.294782794150e-01 1.736001946103e-02 1.010256609483e+00 4.663399985520e+01 9.873775035822e+01 4.955515045658e+05 4.955515042096e+05 4.955515045658e+05
1.458600000000e+05 0.000000000000e+00 nan nan 4.172180303364e-01 6.294692084103e-01 1.734392641277e-02 1.010063444144e+00 4.661548233464e+01 9.873143826702e+01 4.955515049431e+05 4.955515045001e+05 4.955515049431e+05
1.459200000000e+05 0.000000000000e+00 nan nan 4.170642283093e-01 6.294600800195e-01 1.732785685861e-02 1.009870220472e+00 4.659698096627e+01 9.872511840599e+01 4.955515047196e+05 4.955515049317e+05 4.955515047196e+05
1.459800000000e+05 0.000000000000e+00 nan nan 4.169105569899e-01 6.294508800418e-01 1.731180980993e-02 1.009676891157e+00 4.657849586900e+01 9.871878818551e+01 4.955515044960e+05 4.955515047625e+05 4.955515044960e+05
1.460400000000e+05 0.000000000000e+00 nan nan 4.167570161124e-01 6.294415959240e-01 1.729578451998e-02 1.009483420292e+00 4.656002700783e+01 9.871244522744e+01 4.955515046369e+05 4.955515045043e+05 4.955515046369e+05
1.461000000000e+05 0.000000000000e+00 nan nan 4.166036054920e-01 6.294322391851e-01 1.727978181957e-02 1.009289851506e+00 4.654157436144e+01 9.870609162343e+01 4.955515046623e+05 4.955515046387e+05 4.955515046623e+05
1.461600000000e+05 0.000000000000e+00 nan nan 4.164503250469e-01 6.294228089449e-01 1.726380145224e-02 1.009096174119e+00 4.652313791756e+01 9.869972725617e+01 4.955515046877e+05 4.955515046577e+05 4.955515046877e+05
1.462200000000e+05 0.000000000000e+00 nan nan 4.162971746042e-01 6.294133053333e-01 1.724784337872e-02 1.008902388546e+00 4.650471765415e+01 9.869335213424e+01 4.955515047131e+05 4.955515046767e+05 4.955515047131e+05
1.462800000000e+05 0.000000000000e+00 nan nan 4.161441539917e-01 6.294037286991e-01 1.723190756032e-02 1.008708495331e+00 4.648631354933e+01 9.868696631700e+01 4.955515047386e+05 4.955515046956e+05 4.955515047386e+05
1.463400000000e+05 0.000000000000e+00 nan nan 4.159912630377e-01 6.293940793354e-01 1.721599395801e-02 1.008514495055e+00 4.646792558126e+01 9.868056985151e+01 4.955515047640e+05 4.955515047148e+05 4.955515047640e+05
1.464000000000e+05 0.000000000000e+00 nan nan 4.158385015704e-01 6.293843574553e-01 1.720010253206e-02 1.008320388286e+00 4.644955372811e+01 9.867416276787e+01 4.955515047894e+05 4.955515047339e+05 4.955515047894e+05
1.464600000000e+05 0.000000000000e+00 nan nan 4.156858694188e-01 6.293745632627e-01 1.718423324216e-02 1.008126175569e+00 4.643119796810e+01 9.866774509480e+01 4.955515048149e+05 4.955515047529e+05 4.955515048149e+05
1.465200000000e+05 0.000000000000e+00 nan nan 4.155333664117e-01 6.293646969734e-01 1.716838604783e-02 1.007931857436e+00 4.641285827950e+01 9.866131686376e+01 4.955515048403e+05 4.955515047720e+05 4.955515048403e+05
1.465800000000e+05 0.000000000000e+00 nan nan 4.153809923785e-01 6.293547588150e-01 1.715256090855e-02 1.007737434406e+00 4.639453464060e+01 9.865487810883e+01 4.955515048657e+05 4.955515047910e+05 4.955515048657e+05
1.466400000000e+05 0.000000000000e+00 nan nan 4.152287471490e-01 6.293447490237e-01 1.713675778423e-02 1.007542907005e+00 4.637622702976e+01 9.864842886586e+01 4.955515048912e+05 4.955515048101e+05 4.955515048912e+05
1.467000000000e+05 0.000000000000e+00 nan nan 4.150766305531e-01 6.293346678382e-01 1.712097663529e-02 1.007348275769e+00 4.635793542537e+01 9.864196917120e+01 4.955515049166e+05 4.955515048292e+05 4.955515049166e+05
1.467600000000e+05 0.000000000000e+00 nan nan 4.149246420838e-01 6.293245220252e-01 1.710521792458e-02 1.007153566588e+00 4.633965977385e+01 9.863550023186e+01 4.955515046996e+05 4.955515049063e+05 4.955515046996e+05
1.468200000000e+05 0.000000000000e+00 nan nan 4.147727820476e-01 6.293143014323e-01 1.708948084741e-02 1.006958740841e+00 4.632140009909e+01 9.862902022341e+01 4.955515046622e+05 4.955515046981e+05 4.955515046622e+05
1.468800000000e+05 0.000000000000e+00 nan nan 4.146210501364e-01 6.293040095678e-01 1.707376569826e-02 1.006763815639e+00 4.630315636617e+01 9.862252973810e+01 4.955515046247e+05 4.955515046694e+05 4.955515046247e+05
1.469400000000e+05 0.000000000000e+00 nan nan 4.144694461838e-01 6.292936473743e-01 1.705807244441e-02 1.006568791652e+00 4.628492855413e+01 9.861602896774e+01 4.955515045873e+05 4.955515046407e+05 4.955515045873e+05
1.470000000000e+05 0.000000000000e+00 nan nan 4.143179700220e-01 6.292832153932e-01 1.704240104986e-02 1.006373669485e+00 4.626671664174e+01 9.860951801145e+01 4.955515045499e+05 4.955515046119e+05 4.955515045499e+05
1.470600000000e+05 0.000000000000e+00 nan nan 4.141666214835e-01 6.292727140600e-01 1.702675147604e-02 1.006178449664e+00 4.624852060773e+01 9.860299694549e+01 4.955515045124e+05 4.955515045832e+05 4.955515045124e+05
1.471200000000e+05 0.000000000000e+00 nan nan 4.140154004004e-01 6.292621437356e-01 1.701112368202e-02 1.005983132587e+00 4.623034043081e+01 9.859646583009e+01 4.955515044750e+05 4.955515045545e+05 4.955515044750e+05
1.471800000000e+05 0.000000000000e+00 nan nan 4.138643066053e-01 6.292515047057e-01 1.699551762496e-02 1.005787718523e+00 4.621217608968e+01 9.858992470970e+01 4.955515044376e+05 4.955515045258e+05 4.955515044376e+05
1.472400000000e+05 0.000000000000e+00 nan nan 4.137133399308e-01 6.292407972145e-01 1.697993326077e-02 1.005592207634e+00 4.619402756308e+01 9.858337362037e+01 4.955515044001e+05 4.955515044972e+05 4.955515044001e+05
1.473000000000e+05 0.000000000000e+00 nan nan 4.135625002098e-01 6.292300214953e-01 1.696437054480e-02 1.005396600010e+00 4.617589482978e+01 9.857681259621e+01 4.955515043627e+05 4.955515044685e+05 4.955515043627e+05
1.473600000000e+05 0.000000000000e+00 nan nan 4.134117872756e-01 6.292191777783e-01 1.694882943246e-02 1.005200895714e+00 4.615777786858e+01 9.857024167099e+01 4.955515043253e+05 4.955515044398e+05 4.955515043253e+05
1.474200000000e+05 0.000000000000e+00 nan nan 4.132612009617e-01 6.292082662959e-01 1.693330987974e-02 1.005005094809e+00 4.613967665833e+01 9.856366087905e+01 4.955515042878e+05 4.955515044111e+05 4.955515042878e+05
1.474800000000e+05 0.000000000000e+00 nan nan 4.131107411018e-01 6.291972872809e-01 1.691781184344e-02 1.004809197388e+00 4.612159117791e+01 9.855707025501e+01 4.955515042504e+05 4.955515043824e+05 4.955515042504e+05
1.475400000000e+05 0.000000000000e+00 nan nan 4.129604075301e-01 6.291862409665e-01 1.690233528140e-02 1.004613203590e+00 4.610352140622e+01 9.855046983361e+01 4.955515042130e+05 4.955515043536e+05 4.955515042130e+05
1.476000000000e+05 0.000000000000e+00 nan nan 4.128102007447e-01 6.291751158481e-01 1.688687928815e-02 1.004417069448e+00 4.608546738347e+01 9.854385760640e+01 4.955515046139e+05 4.955515042353e+05 4.955515046139e+05
1.476600000000e+05 0.000000000000e+00 nan nan 4.126601199037e-01 6.291639222790e-01 1.687144448303e-02 1.004220829748e+00 4.606742902458e+01 9.853723536938e+01 4.955515050149e+05 4.955515045553e+05 4.955515050149e+05
